id,supplier,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"ЗАРЯ НА ДОНУ ООО_Юг Руси, АО_2022-07-29",ЗАРЯ НА ДОНУ ООО,2022-08-15,0.25169816613197327,0.23178790509700775,-0.027674810960888863,-0.8440932035446167,0.4062359035015106,0.07538515329360962,0.5005711913108826,0.7875992655754089,-0.12992431223392487,-0.08036602288484573,-0.03187831491231918,-0.24514877796173096,-0.34631526470184326,-0.35153523087501526,0.6130820512771606,-0.22252249717712402
"СТАТУС ЛОГИСТИК ООО_Юг Руси, АО_2022-08-01",СТАТУС ЛОГИСТИК ООО,2022-08-31,0.24339310824871063,0.18002693355083466,-0.029643859714269638,-0.8442939519882202,0.3948788344860077,0.09210449457168579,0.4927799701690674,0.7877958416938782,-0.10543543100357056,-0.07900552451610565,-0.020924735814332962,-0.23508009314537048,-0.3994121253490448,-0.34777751564979553,0.6200200319290161,-0.22160334885120392
"БЕЛГОРОД ЭКСПОРТ-ИМПОРТ ООО_ЮР Валуйский МЭЗ ф-л, ООО_2022-08-03",БЕЛГОРОД ЭКСПОРТ-ИМПОРТ ООО,2022-08-12,0.12347656488418579,0.4855915606021881,-0.02485613152384758,-0.7081119418144226,0.4563225507736206,-0.1934606283903122,0.48023027181625366,0.41093823313713074,-0.19034475088119507,-0.13084916770458221,0.08065307885408401,-0.17018096148967743,-0.154208704829216,-0.3464004695415497,0.13874076306819916,-0.3127586245536804
"Ефимцова Т.Н. ИП Глава К(Ф)Х_Юг Руси, АО_2022-07-30",Ефимцова Т.Н. ИП Глава К(Ф)Х,2022-08-06,0.4047790765762329,0.2870934009552002,-0.07669488340616226,-0.8433331251144409,0.4813616871833801,0.05375436693429947,0.5123342871665955,0.4299849271774292,0.11706333607435226,-0.15665337443351746,0.12143122404813766,-0.37340110540390015,-0.5397061109542847,-0.3203909397125244,0.36418381333351135,-0.6031060218811035
"ГЕЛИОС ПЛЮС ООО_Юг Руси, АО_2022-07-29",ГЕЛИОС ПЛЮС ООО,2022-08-31,0.24334850907325745,0.18507830798625946,-0.02782968059182167,-0.8409223556518555,0.39218011498451233,0.08558571338653564,0.49168160557746887,0.7858031392097473,-0.11210153251886368,-0.07966159284114838,-0.02938774973154068,-0.23366159200668335,-0.36522457003593445,-0.3486516773700714,0.6141597032546997,-0.21286600828170776
"Кошевой С.Б. ИП Глава К(Ф)Х_Юг Руси, АО_2022-07-28",Кошевой С.Б. ИП Глава К(Ф)Х,2022-08-07,0.4879847466945648,0.12829214334487915,-0.049010250717401505,-0.8778069615364075,0.44173699617385864,0.27801117300987244,0.512653648853302,0.7024202942848206,0.06229934096336365,-0.11756226420402527,0.03319314494729042,-0.40075066685676575,-0.6594123840332031,-0.301984041929245,0.7371613383293152,-0.6273905634880066
"Синельников Сергей Юрьевич ИП_ЮР Валуйский МЭЗ ф-л, ООО_2022-07-29",Синельников Сергей Юрьевич ИП,2022-08-12,0.44820937514305115,0.17747940123081207,-0.06492189317941666,-0.8871373534202576,0.48267343640327454,0.2535642087459564,0.5968731641769409,0.80293869972229,-0.03682195395231247,-0.10016259551048279,-0.01789752021431923,-0.38326725363731384,-0.6295654773712158,-0.35108986496925354,0.7678790092468262,-0.4796762466430664
"ФОГОР ООО_ЮР Валуйский МЭЗ ф-л, ООО_2022-08-06",ФОГОР ООО,2022-08-31,0.22939389944076538,0.1496744602918625,-0.038719531148672104,-0.8531626462936401,0.4234893023967743,0.12080814689397812,0.5144460797309875,0.7952111959457397,-0.10285283625125885,-0.07606852054595947,0.08045618236064911,-0.2540495991706848,-0.6288005709648132,-0.3458274304866791,0.6383776664733887,-0.2599208652973175
"Капузниян Арам Карекинович ИП_Юг Руси, АО_2022-08-10",Капузниян Арам Карекинович ИП,2022-08-17,0.21195776760578156,0.37254810333251953,-0.028169317170977592,-0.8305594325065613,0.44349828362464905,0.007393909152597189,0.5153290629386902,0.6975577473640442,-0.18091818690299988,-0.09577115625143051,-0.03940621763467789,-0.26945871114730835,-0.25120866298675537,-0.35994386672973633,0.5515011548995972,-0.2801055610179901
"Осыченко Е.С. ИП Глава К(Ф)Х_ЮР Валуйский МЭЗ ф-л, ООО_2022-08-08",Осыченко Е.С. ИП Глава К(Ф)Х,2022-08-18,0.4083390533924103,0.2563748359680176,-0.07101769745349884,-0.8833715319633484,0.5071899890899658,0.21122625470161438,0.6323916912078857,0.7948986887931824,-0.10552437603473663,-0.10215672105550766,-0.06723049283027649,-0.379743367433548,-0.5356728434562683,-0.3787217140197754,0.7540969252586365,-0.41431254148483276
"СТАТУС ЛОГИСТИК ООО_Юг Руси, АО_2022-08-14",СТАТУС ЛОГИСТИК ООО,2022-09-20,0.23963186144828796,0.18806619942188263,-0.0301408302038908,-0.8421097993850708,0.39533695578575134,0.08573488146066666,0.49687719345092773,0.7876543402671814,-0.11323130875825882,-0.07998142391443253,-0.03328484296798706,-0.2337091714143753,-0.3705563247203827,-0.35184866189956665,0.6156380772590637,-0.21296554803848267
"Синельников Сергей Юрьевич ИП_Юг Руси, АО_2022-08-16",Синельников Сергей Юрьевич ИП,2022-08-26,0.2119019329547882,0.3843878209590912,-0.03852618858218193,-0.8323110938072205,0.4546056091785431,0.010878385044634342,0.5274071097373962,0.672191321849823,-0.17679338157176971,-0.10015501081943512,-0.02747192606329918,-0.27848032116889954,-0.2701284885406494,-0.360586553812027,0.5422426462173462,-0.3031092882156372
"Бандура А.Н. ИП Глава К(Ф)Х_Юг Руси, АО_2022-08-15",Бандура А.Н. ИП Глава К(Ф)Х,2022-08-22,0.301243394613266,0.5227228999137878,-0.22665606439113617,-0.8104231953620911,0.622502863407135,-0.0025586362462490797,0.7424342632293701,0.3567289412021637,-0.33577340841293335,-0.18488675355911255,-0.12016794830560684,-0.33860018849372864,-0.23918259143829346,-0.48817649483680725,0.2284059077501297,-0.37148186564445496
"ПК КУРСКЭКСПОРТХЛЕБ ООО_ЮР Валуйский МЭЗ ф-л, ООО_2022-07-27",ПК КУРСКЭКСПОРТХЛЕБ ООО,2022-08-27,0.469890296459198,0.07269608974456787,-0.045763857662677765,-0.8772819638252258,0.4259832799434662,0.2763122320175171,0.5227627754211426,0.8030622601509094,0.0235342625528574,-0.09400337934494019,0.022863229736685753,-0.3534495234489441,-0.6573388576507568,-0.3176169693470001,0.7536296248435974,-0.514378547668457
"АГРОКЛУБ ООО_Юг Руси, АО_2022-08-19",АГРОКЛУБ ООО,2022-08-24,0.310214102268219,0.37298378348350525,-0.0436583086848259,-0.853582501411438,0.4728165566921234,0.07817087322473526,0.5299741625785828,0.6655979752540588,-0.08380154520273209,-0.1062309741973877,0.006622836459428072,-0.33382901549339294,-0.4365190863609314,-0.3403709828853607,0.6051051616668701,-0.45145198702812195
"ЦЕНТР - АГРО ООО_Юг Руси, АО_2022-08-19",ЦЕНТР - АГРО ООО,2022-09-04,0.33405613899230957,0.15749752521514893,-0.04401024058461189,-0.8613446354866028,0.4164568781852722,0.15276671946048737,0.5246700644493103,0.8080013394355774,-0.08092841506004333,-0.08362290263175964,-0.025892209261655807,-0.27909499406814575,-0.46421366930007935,-0.3481607437133789,0.6781522631645203,-0.28861069679260254
"Кириченко М.М. ИП Глава К(Ф)Х_Юг Руси, АО_2022-08-16",Кириченко М.М. ИП Глава К(Ф)Х,2022-08-24,0.43619605898857117,0.3251116871833801,-0.10858088731765747,-0.8778147101402283,0.5462673306465149,0.16225671768188477,0.6227189898490906,0.5213233232498169,0.01562153734266758,-0.15367943048477173,0.01981203258037567,-0.4295273721218109,-0.5685454607009888,-0.36578795313835144,0.5916616320610046,-0.5962123274803162
"Ушаков Алексей Владимирович ИП_ЮР Лабинский МЭЗ ф-л, ООО_2022-08-21",Ушаков Алексей Владимирович ИП,2022-09-10,0.2500115931034088,0.22334587574005127,-0.04446115344762802,-0.8530092835426331,0.43210574984550476,0.09673301875591278,0.5376942157745361,0.7953436374664307,-0.1498708873987198,-0.080012246966362,0.006733201909810305,-0.26382941007614136,-0.4595920443534851,-0.3612370491027832,0.6314941048622131,-0.22294703125953674
"Синельников Сергей Юрьевич ИП_ЮР Валуйский МЭЗ ф-л, ООО_2022-08-17",Синельников Сергей Юрьевич ИП,2022-08-29,0.3719455301761627,0.22110043466091156,-0.03691927716135979,-0.8675168752670288,0.43233722448349,0.1671019047498703,0.5122868418693542,0.7861679792404175,-0.05209232494235039,-0.08506245166063309,0.009571476839482784,-0.3131425082683563,-0.5353832244873047,-0.3286050856113434,0.6892080903053284,-0.3909815847873688
"Кунакова Т.Б. ИП Глава К(Ф)Х_ЮР Тарасовский филиал, АО_2022-08-23",Кунакова Т.Б. ИП Глава К(Ф)Х,2022-08-25,0.2675929665565491,0.44829630851745605,-0.09512343257665634,-0.8660346269607544,0.5850611925125122,0.08445242792367935,0.7331251502037048,0.7451857328414917,-0.35889050364494324,-0.1190197765827179,-0.15627722442150116,-0.3663640320301056,-0.30018872022628784,-0.47757282853126526,0.6647922396659851,-0.26016175746917725
"ХПП ЕЛАНЬ-КОЛЕНО ООО_ЮР Кировский Филиал, АО_2022-08-24",ХПП ЕЛАНЬ-КОЛЕНО ООО,2022-09-07,0.30433472990989685,0.23060333728790283,-0.04010290652513504,-0.8626154661178589,0.42976605892181396,0.12051559239625931,0.5220246315002441,0.8013998866081238,-0.12456659227609634,-0.0796096920967102,-0.013282859697937965,-0.2776581943035126,-0.43736815452575684,-0.3467097878456116,0.6574109196662903,-0.2569243013858795
"Щитников Максим Владимирович ИП_Юг Руси, АО_2022-08-25",Щитников Максим Владимирович ИП,2022-08-30,0.2903215289115906,0.4588523805141449,-0.05439681187272072,-0.8656501770019531,0.5218285918235779,0.057756103575229645,0.6049996018409729,0.7823622226715088,-0.2462630271911621,-0.09116314351558685,-0.06545992195606232,-0.3279258906841278,-0.3848341405391693,-0.39622724056243896,0.6527231931686401,-0.2967939078807831
"СВС-АГРО ООО_Юг Руси, АО_2022-08-22",СВС-АГРО ООО,2022-09-08,0.27927806973457336,0.19911663234233856,-0.031015418469905853,-0.8490705490112305,0.40630480647087097,0.10410299897193909,0.5015915632247925,0.794395387172699,-0.10237670689821243,-0.08124685287475586,-0.02438940294086933,-0.25442278385162354,-0.40366384387016296,-0.34718063473701477,0.6361128091812134,-0.25462156534194946
"ЮЖНАЯ ГАРДАРИКА ООО_Юг Руси, АО_2022-08-25",ЮЖНАЯ ГАРДАРИКА ООО,2022-09-15,0.2177128940820694,0.22545234858989716,-0.028879104182124138,-0.8443969488143921,0.40931960940361023,0.07198777794837952,0.5001711845397949,0.7867217063903809,-0.12706588208675385,-0.07816245406866074,-0.0011762232752516866,-0.23765985667705536,-0.4253365993499756,-0.3514345586299896,0.6052237153053284,-0.22157250344753265
"Синельников Сергей Юрьевич ИП_Юг Руси, АО_2022-08-26",Синельников Сергей Юрьевич ИП,2022-09-05,0.25754162669181824,0.37447935342788696,-0.0627162903547287,-0.851571798324585,0.4936455488204956,0.05924244597554207,0.5897151231765747,0.716357409954071,-0.19570602476596832,-0.1044267863035202,-0.046994343400001526,-0.3150377571582794,-0.3565587103366852,-0.3875333368778229,0.6110125184059143,-0.32584547996520996
"АЛЬЯНС ТРЕЙД ООО_Юг Руси, АО_2022-08-25",АЛЬЯНС ТРЕЙД ООО,2022-09-25,0.26969707012176514,0.2145780622959137,-0.03158903867006302,-0.8508718609809875,0.4075447916984558,0.09614875912666321,0.5030657052993774,0.7934440970420837,-0.11208590120077133,-0.07983196526765823,-0.02516089379787445,-0.25153955817222595,-0.39219796657562256,-0.34802961349487305,0.6305809020996094,-0.23951850831508636
"ЗАО ""АГРОПРОМ-ИМПЭКС""_Юг Руси, АО_2022-08-24","ЗАО ""АГРОПРОМ-ИМПЭКС""",2022-09-12,0.3870965838432312,0.17954568564891815,-0.05598399415612221,-0.8747314810752869,0.4518411159515381,0.18829761445522308,0.5688186287879944,0.8276122808456421,-0.08356045186519623,-0.0883985385298729,-0.03798799216747284,-0.31952640414237976,-0.5099632740020752,-0.35884812474250793,0.71961510181427,-0.3385128378868103
"Ковалева Т.И. ИП Глава К(Ф)Х_Юг Руси, АО_2022-08-25",Ковалева Т.И. ИП Глава К(Ф)Х,2022-09-02,0.2269614040851593,0.40776681900024414,-0.06733269989490509,-0.2457118183374405,0.41867974400520325,-0.38416406512260437,0.2904146909713745,0.05124002695083618,-0.2383013367652893,-0.19575810432434082,-0.32737115025520325,-0.24763429164886475,-0.30426132678985596,-0.10891315340995789,-0.3043627142906189,-0.29856669902801514
"Ткачев Н.И. ИП Глава К(Ф)Х_ЮР Тарасовский филиал, АО_2022-08-29",Ткачев Н.И. ИП Глава К(Ф)Х,2022-09-04,0.16311770677566528,0.44172990322113037,-0.032006990164518356,-0.7745779156684875,0.46806594729423523,-0.118290476500988,0.5088698863983154,0.5032432079315186,-0.1736464649438858,-0.12559056282043457,0.05078404024243355,-0.2416689246892929,-0.22320887446403503,-0.36019548773765564,0.31187647581100464,-0.3389931619167328
"Капуза И.Г. ИП Глава К(Ф)Х_ЮР Белокалитвинский филиал, АО_2022-08-29",Капуза И.Г. ИП Глава К(Ф)Х,2022-09-05,0.17843393981456757,0.3983091115951538,-0.05219174548983574,-0.8310898542404175,0.4830430746078491,-0.011326088570058346,0.5648188591003418,0.6727210879325867,-0.23793509602546692,-0.10208304226398468,-0.015730373561382294,-0.2797609567642212,-0.3214476704597473,-0.3853069245815277,0.5324987769126892,-0.26726728677749634
"ПК КУРСКЭКСПОРТХЛЕБ ООО_ЮР Валуйский МЭЗ ф-л, ООО_2022-08-28",ПК КУРСКЭКСПОРТХЛЕБ ООО,2022-09-12,0.28600364923477173,0.22300079464912415,-0.030108515173196793,-0.8507465720176697,0.4119854271411896,0.1015581488609314,0.5029613375663757,0.7919095754623413,-0.10594376176595688,-0.08088090270757675,-0.02278638444840908,-0.2612846791744232,-0.4009350538253784,-0.3458419442176819,0.6368444561958313,-0.26628580689430237
"СТАТУС ЛОГИСТИК ООО_Юг Руси, АО_2022-08-26",СТАТУС ЛОГИСТИК ООО,2022-09-26,0.2452225238084793,0.17381305992603302,-0.030367737635970116,-0.8445411324501038,0.3945213854312897,0.09694500267505646,0.49335482716560364,0.788284182548523,-0.10042371600866318,-0.07909557968378067,-0.019609760493040085,-0.2364814430475235,-0.41304725408554077,-0.34685182571411133,0.6229565143585205,-0.2253146469593048
"ВЕКТОР ООО_ЮР Валуйский МЭЗ ф-л, ООО_2022-08-29",ВЕКТОР ООО,2022-09-15,0.21133491396903992,0.36716049909591675,-0.03572305291891098,-0.8377589583396912,0.44828423857688904,0.020447110757231712,0.5284282565116882,0.7198721170425415,-0.19358964264392853,-0.09099333733320236,-0.036208149045705795,-0.2710634171962738,-0.2837968170642853,-0.36460039019584656,0.570083498954773,-0.25626426935195923
"ГЛОБАЛ ТРЕЙД ООО_Юг Руси, АО_2022-08-30",ГЛОБАЛ ТРЕЙД ООО,2022-09-21,0.2570824921131134,0.15496079623699188,-0.03563542664051056,-0.8488349318504333,0.40339067578315735,0.11615578830242157,0.5040850043296814,0.7931812405586243,-0.09704092144966125,-0.07910563051700592,0.011381661519408226,-0.24803686141967773,-0.4875277578830719,-0.34618616104125977,0.6362394094467163,-0.24225816130638123
"Кириченко М.М. ИП Глава К(Ф)Х_ЮР Лабинский МЭЗ ф-л, ООО_2022-08-25",Кириченко М.М. ИП Глава К(Ф)Х,2022-09-03,0.30436936020851135,0.23330117762088776,-0.08533091843128204,-0.8617345094680786,0.49837103486061096,0.14183937013149261,0.581523060798645,0.5946596264839172,-0.027502859011292458,-0.12241174280643463,0.0907573476433754,-0.3615073263645172,-0.6627773642539978,-0.3530917167663574,0.6002396941184998,-0.5077828764915466
"Гузиев А.Н. ИП Глава К(Ф)Х_ЮР Тарасовский филиал, АО_2022-08-30",Гузиев А.Н. ИП Глава К(Ф)Х,2022-09-11,0.25273871421813965,0.4836823642253876,-0.11600030213594437,-0.8561199307441711,0.5886036157608032,0.011036490090191364,0.6975035071372986,0.5786392092704773,-0.3054666519165039,-0.1351986676454544,-0.04521876946091652,-0.3564028739929199,-0.3855467736721039,-0.4490981996059418,0.5300766229629517,-0.3520544171333313
"Дьяченко Г.И. ИП Глава К(Ф)Х_Юг Руси, АО_2022-08-29",Дьяченко Г.И. ИП Глава К(Ф)Х,2022-09-12,0.19908331334590912,0.31301751732826233,-0.029138552024960518,-0.8518542647361755,0.44206416606903076,0.04874461144208908,0.5058401226997375,0.7532693147659302,-0.1341075599193573,-0.08010932803153992,0.036957014352083206,-0.25990602374076843,-0.508071780204773,-0.3474001884460449,0.5982518196105957,-0.29118791222572327
"АЛЬЯНС ТРЕЙД ООО_Юг Руси, АО_2022-08-31",АЛЬЯНС ТРЕЙД ООО,2022-10-01,0.2215922772884369,0.21903593838214874,-0.030770177021622658,-0.8417832851409912,0.406940758228302,0.06991375982761383,0.5049254298210144,0.7876858115196228,-0.1370544284582138,-0.07961694896221161,-0.017439410090446472,-0.23644691705703735,-0.3810439109802246,-0.3559262156486511,0.6038790345191956,-0.20511271059513092
"СТАТУС ЛОГИСТИК ООО_ЮР Лабинский МЭЗ ф-л, ООО_2022-08-31",СТАТУС ЛОГИСТИК ООО,2022-09-30,0.2544558048248291,0.19258330762386322,-0.03143306076526642,-0.8465748429298401,0.3991842269897461,0.09280027449131012,0.4970172345638275,0.789129912853241,-0.11337707191705704,-0.07949187606573105,-0.024348542094230652,-0.24253685772418976,-0.3846452832221985,-0.34784311056137085,0.6229917407035828,-0.22094127535820007
"ГЕЛИОС ПЛЮС ООО_Юг Руси, АО_2022-08-22",ГЕЛИОС ПЛЮС ООО,2022-09-30,0.2373182773590088,0.188203364610672,-0.026722146198153496,-0.8396435379981995,0.39130422472953796,0.081113301217556,0.49005380272865295,0.7845333218574524,-0.1145871952176094,-0.07941795140504837,-0.02916356734931469,-0.23112237453460693,-0.3598327338695526,-0.34880879521369934,0.6098157167434692,-0.20867490768432617
"Горишняя В.Н. ИП Глава К(Ф)Х_Юг Руси, АО_2022-09-01",Горишняя В.Н. ИП Глава К(Ф)Х,2022-09-15,0.17683915793895721,0.3442087769508362,-0.023766573518514633,-0.8340873718261719,0.4478437304496765,0.004299243912100792,0.5095044374465942,0.7102647423744202,-0.16491365432739258,-0.08884545415639877,0.025517156347632408,-0.2625068426132202,-0.4290073812007904,-0.353939950466156,0.5560465455055237,-0.2869845926761627
"Григорян С.А. ИП Глава К(Ф)Х_Юг Руси, АО_2022-08-30",Григорян С.А. ИП Глава К(Ф)Х,2022-09-12,0.1911814659833908,0.3840601146221161,-0.021660426631569862,-0.8068532347679138,0.4613623321056366,-0.04779786616563797,0.4974605441093445,0.5603525638580322,-0.08980443328619003,-0.11623397469520569,0.09262301027774811,-0.2787449359893799,-0.40806248784065247,-0.33807137608528137,0.41966503858566284,-0.4157083332538605
"Белозеров А.Ю. ИП Глава К(Ф)Х_Юг Руси, АО_2022-09-01",Белозеров А.Ю. ИП Глава К(Ф)Х,2022-09-08,0.13053350150585175,0.41082629561424255,-0.02836342714726925,-0.8116044402122498,0.46186962723731995,-0.061883293092250824,0.5144058465957642,0.6267834901809692,-0.19879736006259918,-0.1027655303478241,0.02844996750354767,-0.24385468661785126,-0.31597593426704407,-0.36227715015411377,0.45564788579940796,-0.2917759120464325
"ТОРГОВЫЙ ДОМ АНИТ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2022-09-01",ТОРГОВЫЙ ДОМ АНИТ ООО,2022-09-22,0.2784462571144104,0.1980687528848648,-0.07264038175344467,-0.8660737872123718,0.4690893292427063,0.1357310563325882,0.6092120409011841,0.8268355131149292,-0.1505335122346878,-0.09015485644340515,-0.05998837575316429,-0.28485965728759766,-0.4969170093536377,-0.40314194560050964,0.6831156015396118,-0.24705730378627777
"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-09-01",АЛИСА ООО Скрипалев,2022-09-22,0.270139217376709,0.1665065884590149,-0.03340998664498329,-0.8488099575042725,0.39839547872543335,0.11421047151088715,0.49898165464401245,0.7934778332710266,-0.0919446274638176,-0.08030501753091812,-0.015697753056883812,-0.2480791211128235,-0.43457433581352234,-0.34551703929901123,0.6380395293235779,-0.2470495104789734
"Кошевой С.Б. ИП Глава К(Ф)Х_Юг Руси, АО_2022-08-26",Кошевой С.Б. ИП Глава К(Ф)Х,2022-09-06,0.4133584797382355,0.26172712445259094,-0.09073828160762787,-0.8830987215042114,0.5282893776893616,0.2086421251296997,0.6020223498344421,0.5597954392433167,0.004768088925629854,-0.13685111701488495,0.06666519492864609,-0.4240230917930603,-0.6900572180747986,-0.3434794545173645,0.6754512190818787,-0.5940231084823608
"Тихонов Владимир Васильевич ИП_Юг Руси, АО_2022-09-01",Тихонов Владимир Васильевич ИП,2022-09-11,0.20387670397758484,0.33301565051078796,-0.0292926337569952,-0.8402447700500488,0.43858602643013,0.03083178400993347,0.506403923034668,0.7152752876281738,-0.14360164105892181,-0.08935636281967163,-0.002751656575128436,-0.2642519176006317,-0.38294073939323425,-0.35061103105545044,0.5736556053161621,-0.29660311341285706
"Тимошенко В.Н. ИП Глава К(Ф)Х_Юг Руси, АО_2022-09-02",Тимошенко В.Н. ИП Глава К(Ф)Х,2022-10-12,0.13670305907726288,0.46400031447410583,0.0012952088145539165,-0.5622355341911316,0.41222357749938965,-0.31067904829978943,0.43526551127433777,0.2839536666870117,-0.16875213384628296,-0.15146368741989136,0.09998304396867752,-0.1291590929031372,-0.18142910301685333,-0.3287476599216461,-0.05947646126151085,-0.27636343240737915
"АГРОДОН ООО Миллеровский_Юг Руси, АО_2022-08-31",АГРОДОН ООО Миллеровский,2022-09-20,0.2599247694015503,0.2829135060310364,-0.04122547805309296,-0.8500583171844482,0.44243666529655457,0.08180436491966248,0.5361627340316772,0.7718456387519836,-0.13940410315990448,-0.08746466785669327,-0.027491997927427292,-0.2775629162788391,-0.4054974317550659,-0.3631715178489685,0.6282411217689514,-0.28530144691467285
"ТЭК ДОНЮГ ООО_Юг Руси, АО_2022-09-01",ТЭК ДОНЮГ ООО,2022-09-30,0.24969328939914703,0.19175025820732117,-0.02787373587489128,-0.8437647819519043,0.3914659023284912,0.09100079536437988,0.48976990580558777,0.7882757186889648,-0.10151179879903793,-0.08007019013166428,-0.03664184734225273,-0.23586373031139374,-0.3688138425350189,-0.3470417559146881,0.6193434000015259,-0.227456197142601
